_timestamp,count,pos,neg,neu,avg_score,neg_ratio,pos_ratio
2037-05-24 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2037-05-31 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-06-07 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2037-06-14 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-06-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2037-06-28 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2037-07-05 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2037-07-12 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2037-07-19 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2037-07-26 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2037-08-02 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-08-09 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2037-08-16 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-08-23 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-08-30 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2037-09-06 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2037-09-13 00:00:00+00:00,7,1,0,6,0.14285714285714285,0.0,0.14285714285714285
2037-09-20 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-09-27 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2037-10-04 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2037-10-11 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2037-10-18 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-10-25 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2037-11-01 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2037-11-08 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2037-11-15 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2037-11-22 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2037-11-29 00:00:00+00:00,7,4,3,0,0.14285714285714285,0.42857142857142855,0.5714285714285714
2037-12-06 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2037-12-13 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2037-12-20 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2037-12-27 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-01-03 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2038-01-10 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2038-01-17 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-01-24 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2038-01-31 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2038-02-07 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2038-02-14 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2038-02-21 00:00:00+00:00,7,3,4,0,-0.14285714285714285,0.5714285714285714,0.42857142857142855
2038-02-28 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2038-03-07 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2038-03-14 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2038-03-21 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2038-03-28 00:00:00+00:00,7,0,4,3,-0.5714285714285714,0.5714285714285714,0.0
2038-04-04 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2038-04-11 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2038-04-18 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2038-04-25 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2038-05-02 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2038-05-09 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2038-05-16 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-05-23 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-05-30 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2038-06-06 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2038-06-13 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2038-06-20 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2038-06-27 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2038-07-04 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-07-11 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2038-07-18 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-07-25 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2038-08-01 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2038-08-08 00:00:00+00:00,7,0,0,7,0.0,0.0,0.0
2038-08-15 00:00:00+00:00,7,1,0,6,0.14285714285714285,0.0,0.14285714285714285
2038-08-22 00:00:00+00:00,7,0,0,7,0.0,0.0,0.0
2038-08-29 00:00:00+00:00,7,0,5,2,-0.7142857142857143,0.7142857142857143,0.0
2038-09-05 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2038-09-12 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2038-09-19 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2038-09-26 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2038-10-03 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2038-10-10 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2038-10-17 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-10-24 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2038-10-31 00:00:00+00:00,7,4,3,0,0.14285714285714285,0.42857142857142855,0.5714285714285714
2038-11-07 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2038-11-14 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2038-11-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2038-11-28 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2038-12-05 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2038-12-12 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2038-12-19 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2038-12-26 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2039-01-02 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2039-01-09 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2039-01-16 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2039-01-23 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2039-01-30 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2039-02-06 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2039-02-13 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2039-02-20 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2039-02-27 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2039-03-06 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2039-03-13 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2039-03-20 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2039-03-27 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2039-04-03 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2039-04-10 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2039-04-17 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2039-04-24 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2039-05-01 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2039-05-08 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2039-05-15 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2039-05-22 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2039-05-29 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2039-06-05 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2039-06-12 00:00:00+00:00,7,1,3,3,-0.2857142857142857,0.42857142857142855,0.14285714285714285
2039-06-19 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2039-06-26 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2039-07-03 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2039-07-10 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2039-07-17 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2039-07-24 00:00:00+00:00,7,1,3,3,-0.2857142857142857,0.42857142857142855,0.14285714285714285
2039-07-31 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2039-08-07 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2039-08-14 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2039-08-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2039-08-28 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2039-09-04 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2039-09-11 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2039-09-18 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2039-09-25 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2039-10-02 00:00:00+00:00,7,1,2,4,-0.14285714285714285,0.2857142857142857,0.14285714285714285
2039-10-09 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2039-10-16 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2039-10-23 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2039-10-30 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2039-11-06 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2039-11-13 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2039-11-20 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2039-11-27 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2039-12-04 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2039-12-11 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2039-12-18 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2039-12-25 00:00:00+00:00,7,1,5,1,-0.5714285714285714,0.7142857142857143,0.14285714285714285
2040-01-01 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-01-08 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-01-15 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-01-22 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2040-01-29 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2040-02-05 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2040-02-12 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2040-02-19 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2040-02-26 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2040-03-04 00:00:00+00:00,7,1,5,1,-0.5714285714285714,0.7142857142857143,0.14285714285714285
2040-03-11 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2040-03-18 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2040-03-25 00:00:00+00:00,7,1,3,3,-0.2857142857142857,0.42857142857142855,0.14285714285714285
2040-04-01 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2040-04-08 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2040-04-15 00:00:00+00:00,7,1,2,4,-0.14285714285714285,0.2857142857142857,0.14285714285714285
2040-04-22 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2040-04-29 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2040-05-06 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2040-05-13 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2040-05-20 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2040-05-27 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2040-06-03 00:00:00+00:00,7,0,4,3,-0.5714285714285714,0.5714285714285714,0.0
2040-06-10 00:00:00+00:00,7,1,4,2,-0.42857142857142855,0.5714285714285714,0.14285714285714285
2040-06-17 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2040-06-24 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2040-07-01 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2040-07-08 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2040-07-15 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2040-07-22 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2040-07-29 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-08-05 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2040-08-12 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2040-08-19 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2040-08-26 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-09-02 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-09-09 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2040-09-16 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2040-09-23 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2040-09-30 00:00:00+00:00,7,1,6,0,-0.7142857142857143,0.8571428571428571,0.14285714285714285
2040-10-07 00:00:00+00:00,7,0,3,4,-0.42857142857142855,0.42857142857142855,0.0
2040-10-14 00:00:00+00:00,7,1,1,5,0.0,0.14285714285714285,0.14285714285714285
2040-10-21 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-10-28 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-11-04 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2040-11-11 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2040-11-18 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2040-11-25 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2040-12-02 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2040-12-09 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2040-12-16 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2040-12-23 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2040-12-30 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2041-01-06 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2041-01-13 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-01-20 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-01-27 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-02-03 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-02-10 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2041-02-17 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2041-02-24 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2041-03-03 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2041-03-10 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-03-17 00:00:00+00:00,7,2,0,5,0.2857142857142857,0.0,0.2857142857142857
2041-03-24 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2041-03-31 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-04-07 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-04-14 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2041-04-21 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-04-28 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-05-05 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2041-05-12 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-05-19 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2041-05-26 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2041-06-02 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2041-06-09 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2041-06-16 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2041-06-23 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-06-30 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-07-07 00:00:00+00:00,7,0,2,5,-0.2857142857142857,0.2857142857142857,0.0
2041-07-14 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2041-07-21 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2041-07-28 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-08-04 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2041-08-11 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2041-08-18 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2041-08-25 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2041-09-01 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2041-09-08 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-09-15 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
2041-09-22 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2041-09-29 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2041-10-06 00:00:00+00:00,7,1,3,3,-0.2857142857142857,0.42857142857142855,0.14285714285714285
2041-10-13 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2041-10-20 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2041-10-27 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-11-03 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2041-11-10 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2041-11-17 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2041-11-24 00:00:00+00:00,7,1,3,3,-0.2857142857142857,0.42857142857142855,0.14285714285714285
2041-12-01 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2041-12-08 00:00:00+00:00,7,5,1,1,0.5714285714285714,0.14285714285714285,0.7142857142857143
2041-12-15 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-12-22 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2041-12-29 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2042-01-05 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2042-01-12 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2042-01-19 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2042-01-26 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2042-02-02 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2042-02-09 00:00:00+00:00,7,6,1,0,0.7142857142857143,0.14285714285714285,0.8571428571428571
2042-02-16 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2042-02-23 00:00:00+00:00,7,4,2,1,0.2857142857142857,0.2857142857142857,0.5714285714285714
2042-03-02 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2042-03-09 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2042-03-16 00:00:00+00:00,7,1,5,1,-0.5714285714285714,0.7142857142857143,0.14285714285714285
2042-03-23 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2042-03-30 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2042-04-06 00:00:00+00:00,7,2,2,3,0.0,0.2857142857142857,0.2857142857142857
2042-04-13 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2042-04-20 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2042-04-27 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2042-05-04 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2042-05-11 00:00:00+00:00,7,2,4,1,-0.2857142857142857,0.5714285714285714,0.2857142857142857
2042-05-18 00:00:00+00:00,7,0,3,4,-0.42857142857142855,0.42857142857142855,0.0
2042-05-25 00:00:00+00:00,7,5,0,2,0.7142857142857143,0.0,0.7142857142857143
2042-06-01 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2042-06-08 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2042-06-15 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2042-06-22 00:00:00+00:00,7,4,3,0,0.14285714285714285,0.42857142857142855,0.5714285714285714
2042-06-29 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2042-07-06 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2042-07-13 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2042-07-20 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2042-07-27 00:00:00+00:00,7,5,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143
2042-08-03 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2042-08-10 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2042-08-17 00:00:00+00:00,7,4,0,3,0.5714285714285714,0.0,0.5714285714285714
2042-08-24 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2042-08-31 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2042-09-07 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2042-09-14 00:00:00+00:00,7,0,2,5,-0.2857142857142857,0.2857142857142857,0.0
2042-09-21 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2042-09-28 00:00:00+00:00,7,3,3,1,0.0,0.42857142857142855,0.42857142857142855
2042-10-05 00:00:00+00:00,7,7,0,0,1.0,0.0,1.0
2042-10-12 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2042-10-19 00:00:00+00:00,7,2,1,4,0.14285714285714285,0.14285714285714285,0.2857142857142857
2042-10-26 00:00:00+00:00,7,1,6,0,-0.7142857142857143,0.8571428571428571,0.14285714285714285
2042-11-02 00:00:00+00:00,7,4,1,2,0.42857142857142855,0.14285714285714285,0.5714285714285714
2042-11-09 00:00:00+00:00,7,6,0,1,0.8571428571428571,0.0,0.8571428571428571
2042-11-16 00:00:00+00:00,7,2,3,2,-0.14285714285714285,0.42857142857142855,0.2857142857142857
2042-11-23 00:00:00+00:00,7,3,0,4,0.42857142857142855,0.0,0.42857142857142855
2042-11-30 00:00:00+00:00,7,3,1,3,0.2857142857142857,0.14285714285714285,0.42857142857142855
2042-12-07 00:00:00+00:00,7,3,2,2,0.14285714285714285,0.2857142857142857,0.42857142857142855
